picocom v3.1

port is        : /dev/ttyACM0
flowcontrol    : none
baudrate is    : 230400
parity is      : none
databits are   : 8
stopbits are   : 1
escape is      : C-a
local echo is  : no
noinit is      : no
noreset is     : no
hangup is      : no
nolock is      : no
send_cmd is    : sz -vv
receive_cmd is : rz -vv -E
imap is        : 8bithex,
omap is        : 
emap is        : crcrlf,delbs,
logfile is     : none
initstring     : none
exit_after is  : not set
exit is        : no

Type [C-a] [C-h] to see available commands
Terminal ready

hiiii we are started :3

msg =    0, time steps =    0, qsz =    0, switch = off, t =        2 ms, ax =  0.0000, ay =  0.0000, az =  0.0000, gx =  0.0000 rad/s, gy =  0.0000 rad/s, gz =  0.0000 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  8.8598 A, I_w_roll = -4.5109 A, theta_roll(comp) =  0.0000 mrad 
msg =    1, time steps =    9, qsz =    2, switch = off, t =       22 ms, ax =  0.5047, ay = -0.1510, az =  9.9459, gx = -0.0024 rad/s, gy =  0.0012 rad/s, gz =  0.0008 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0003 A, I_w_roll = -7.9613 A, theta_roll(comp) = -0.1106 mrad 
msg =    2, time steps =   10, qsz =    2, switch = off, t =       42 ms, ax =  0.5023, ay = -0.1486, az =  9.9471, gx = -0.0028 rad/s, gy =  0.0004 rad/s, gz =  0.0009 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0011 A, I_w_roll = -7.8415 A, theta_roll(comp) = -0.4528 mrad 
msg =    3, time steps =   10, qsz =    2, switch = off, t =       62 ms, ax =  0.5059, ay = -0.1486, az =  9.9543, gx = -0.0033 rad/s, gy =  0.0012 rad/s, gz =  0.0013 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0031 A, I_w_roll = -7.6967 A, theta_roll(comp) = -0.8026 mrad 
msg =    4, time steps =   10, qsz =    2, switch = off, t =       82 ms, ax =  0.5083, ay = -0.1594, az =  9.9447, gx = -0.0031 rad/s, gy =  0.0010 rad/s, gz =  0.0016 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0058 A, I_w_roll = -7.6715 A, theta_roll(comp) = -1.1537 mrad 
msg =    5, time steps =   10, qsz =    2, switch = off, t =      102 ms, ax =  0.5131, ay = -0.1606, az =  9.9399, gx = -0.0030 rad/s, gy =  0.0008 rad/s, gz =  0.0015 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0079 A, I_w_roll = -7.6451 A, theta_roll(comp) = -1.5133 mrad 
msg =    6, time steps =   10, qsz =    2, switch = off, t =      122 ms, ax =  0.5155, ay = -0.1606, az =  9.9447, gx = -0.0033 rad/s, gy =  0.0008 rad/s, gz =  0.0013 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0098 A, I_w_roll = -7.5480 A, theta_roll(comp) = -1.8643 mrad 
msg =    7, time steps =   10, qsz =    2, switch = off, t =      142 ms, ax =  0.5107, ay = -0.1522, az =  9.9555, gx = -0.0026 rad/s, gy =  0.0015 rad/s, gz =  0.0012 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0133 A, I_w_roll = -7.6216 A, theta_roll(comp) = -2.1950 mrad 
msg =    8, time steps =   10, qsz =    2, switch = off, t =      162 ms, ax =  0.5035, ay = -0.1642, az =  9.9435, gx = -0.0024 rad/s, gy =  0.0016 rad/s, gz =  0.0008 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0174 A, I_w_roll = -7.6245 A, theta_roll(comp) = -2.5161 mrad 
msg =    9, time steps =   10, qsz =    2, switch = off, t =      182 ms, ax =  0.5131, ay = -0.1714, az =  9.9459, gx = -0.0024 rad/s, gy =  0.0018 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0212 A, I_w_roll = -7.5779 A, theta_roll(comp) = -2.8493 mrad 
msg =   10, time steps =   10, qsz =    2, switch = off, t =      202 ms, ax =  0.5095, ay = -0.1642, az =  9.9423, gx = -0.0022 rad/s, gy =  0.0015 rad/s, gz =  0.0011 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0241 A, I_w_roll = -7.5563 A, theta_roll(comp) = -3.1748 mrad 
msg =   11, time steps =   10, qsz =    2, switch = off, t =      222 ms, ax =  0.5083, ay = -0.1642, az =  9.9507, gx = -0.0021 rad/s, gy =  0.0014 rad/s, gz =  0.0013 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0265 A, I_w_roll = -7.5374 A, theta_roll(comp) = -3.4813 mrad 
msg =   12, time steps =   10, qsz =    2, switch = off, t =      242 ms, ax =  0.5071, ay = -0.1666, az =  9.9531, gx = -0.0018 rad/s, gy =  0.0014 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0280 A, I_w_roll = -7.5432 A, theta_roll(comp) = -3.7817 mrad 
msg =   13, time steps =   10, qsz =    2, switch = off, t =      262 ms, ax =  0.5059, ay = -0.1654, az =  9.9555, gx = -0.0017 rad/s, gy =  0.0012 rad/s, gz =  0.0015 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0299 A, I_w_roll = -7.5267 A, theta_roll(comp) = -4.0707 mrad 
msg =   14, time steps =   10, qsz =    2, switch = off, t =      282 ms, ax =  0.5119, ay = -0.1630, az =  9.9531, gx = -0.0017 rad/s, gy =  0.0011 rad/s, gz =  0.0017 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0311 A, I_w_roll = -7.4878 A, theta_roll(comp) = -4.3492 mrad 
msg =   15, time steps =   10, qsz =    2, switch = off, t =      302 ms, ax =  0.5131, ay = -0.1630, az =  9.9543, gx = -0.0013 rad/s, gy =  0.0011 rad/s, gz =  0.0013 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0313 A, I_w_roll = -7.5221 A, theta_roll(comp) = -4.6173 mrad 
msg =   16, time steps =   10, qsz =    2, switch = off, t =      322 ms, ax =  0.5143, ay = -0.1594, az =  9.9579, gx = -0.0013 rad/s, gy =  0.0015 rad/s, gz =  0.0011 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0329 A, I_w_roll = -7.4875 A, theta_roll(comp) = -4.8647 mrad 
msg =   17, time steps =   10, qsz =    2, switch = off, t =      342 ms, ax =  0.5167, ay = -0.1630, az =  9.9615, gx = -0.0010 rad/s, gy =  0.0011 rad/s, gz =  0.0008 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0344 A, I_w_roll = -7.5004 A, theta_roll(comp) = -5.1150 mrad 
msg =   18, time steps =   10, qsz =    2, switch = off, t =      362 ms, ax =  0.5119, ay = -0.1570, az =  9.9591, gx = -0.0006 rad/s, gy =  0.0016 rad/s, gz =  0.0003 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0363 A, I_w_roll = -7.5400 A, theta_roll(comp) = -5.3456 mrad 
msg =   19, time steps =   10, qsz =    2, switch = off, t =      382 ms, ax =  0.5107, ay = -0.1558, az =  9.9495, gx = -0.0008 rad/s, gy =  0.0016 rad/s, gz =  0.0001 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0391 A, I_w_roll = -7.4854 A, theta_roll(comp) = -5.5648 mrad 
msg =   20, time steps =   10, qsz =    2, switch = off, t =      402 ms, ax =  0.4927, ay = -0.1570, az =  9.9399, gx = -0.0008 rad/s, gy =  0.0015 rad/s, gz =  0.0009 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0412 A, I_w_roll = -7.4556 A, theta_roll(comp) = -5.7776 mrad 
msg =   21, time steps =   10, qsz =    2, switch = off, t =      422 ms, ax =  0.4939, ay = -0.1450, az =  9.9411, gx = -0.0002 rad/s, gy =  0.0012 rad/s, gz =  0.0008 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0432 A, I_w_roll = -7.5242 A, theta_roll(comp) = -5.9722 mrad 
msg =   22, time steps =   10, qsz =    2, switch = off, t =      442 ms, ax =  0.5035, ay = -0.1486, az =  9.9375, gx = -0.0006 rad/s, gy =  0.0011 rad/s, gz =  0.0003 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0436 A, I_w_roll = -7.4267 A, theta_roll(comp) = -6.1546 mrad 
