picocom v3.1

port is        : /dev/ttyACM0
flowcontrol    : none
baudrate is    : 230400
parity is      : none
databits are   : 8
stopbits are   : 1
escape is      : C-a
local echo is  : no
noinit is      : no
noreset is     : no
hangup is      : no
nolock is      : no
send_cmd is    : sz -vv
receive_cmd is : rz -vv -E
imap is        : 8bithex,
omap is        : 
emap is        : crcrlf,delbs,
logfile is     : none
initstring     : none
exit_after is  : not set
exit is        : no

Type [C-a] [C-h] to see available commands
Terminal ready
msg =   66, time steps =   10, qsz =    2, switch = on, t =     1322 ms, ax =  0.4963, ay = -1.1532, az =  9.8188, gx =  0.0847 rad/s, gy = -0.0050 rad/s, gz =  0.0178 rad/s, erpm_pitch =    0, erpm_roll = 3579, I_w_pitch =  0.0721 A, I_w_roll = -7.1958 A, theta_roll_comp = -84.7553 mrad 
msg =   67, time steps =   10, qsz =    2, switch = on, t =     1342 ms, ax =  0.3764, ay = -1.9180, az =  9.3261, gx =  0.0562 rad/s, gy = -0.0068 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll = 3609, I_w_pitch =  0.0356 A, I_w_roll = -2.0605 A, theta_roll_comp = -84.7898 mrad 
msg =   68, time steps =   10, qsz =    2, switch = on, t =     1362 ms, ax =  0.6197, ay = -1.1676, az =  9.9447, gx = -0.0083 rad/s, gy =  0.0030 rad/s, gz = -0.0117 rad/s, erpm_pitch =    0, erpm_roll = 3609, I_w_pitch =  0.0325 A, I_w_roll =  9.6826 A, theta_roll_comp = -85.4494 mrad 
msg =   69, time steps =   10, qsz =    2, switch = on, t =     1382 ms, ax =  0.7312, ay = -0.2697, az = 10.4913, gx =  0.0283 rad/s, gy =  0.0060 rad/s, gz =  0.0083 rad/s, erpm_pitch =    0, erpm_roll = 3609, I_w_pitch =  0.0544 A, I_w_roll =  3.0279 A, theta_roll_comp = -85.0963 mrad 
msg =   70, time steps =   10, qsz =    2, switch = on, t =     1402 ms, ax =  0.5706, ay = -1.0860, az =  9.8799, gx =  0.1028 rad/s, gy =  0.0006 rad/s, gz =  0.0052 rad/s, erpm_pitch =    0, erpm_roll = 3562, I_w_pitch =  0.0608 A, I_w_roll = -10.6347 A, theta_roll_comp = -83.7588 mrad 
msg =   71, time steps =   10, qsz =    2, switch = on, t =     1422 ms, ax =  0.3728, ay = -1.8269, az =  9.3165, gx =  0.0753 rad/s, gy = -0.0018 rad/s, gz = -0.0092 rad/s, erpm_pitch =    0, erpm_roll = 3562, I_w_pitch =  0.0493 A, I_w_roll = -5.7623 A, theta_roll_comp = -83.2649 mrad 
msg =   72, time steps =   10, qsz =    2, switch = on, t =     1442 ms, ax =  0.5131, ay = -0.9338, az =  9.9015, gx =  0.0044 rad/s, gy =  0.0104 rad/s, gz = -0.0177 rad/s, erpm_pitch =    0, erpm_roll = 3431, I_w_pitch =  0.0717 A, I_w_roll =  7.0212 A, theta_roll_comp = -83.4462 mrad 
msg =   73, time steps =   10, qsz =    2, switch = on, t =     1462 ms, ax =  0.5922, ay = -0.0527, az = 10.4565, gx =  0.0345 rad/s, gy =  0.0130 rad/s, gz = -0.0051 rad/s, erpm_pitch =    0, erpm_roll = 3431, I_w_pitch =  0.1201 A, I_w_roll =  1.4565 A, theta_roll_comp = -82.6245 mrad 
msg =   74, time steps =   10, qsz =    2, switch = on, t =     1482 ms, ax =  0.5754, ay = -0.7936, az =  9.9447, gx =  0.1087 rad/s, gy =  0.0034 rad/s, gz = -0.0045 rad/s, erpm_pitch =    0, erpm_roll = 3129, I_w_pitch =  0.1347 A, I_w_roll = -12.2281 A, theta_roll_comp = -80.7655 mrad 
msg =   75, time steps =   10, qsz =    2, switch = on, t =     1502 ms, ax =  0.2961, ay = -1.6986, az =  9.3417, gx =  0.0850 rad/s, gy = -0.0022 rad/s, gz = -0.0123 rad/s, erpm_pitch =    0, erpm_roll = 2995, I_w_pitch =  0.1170 A, I_w_roll = -8.1303 A, theta_roll_comp = -79.8298 mrad 
msg =   76, time steps =   10, qsz =    2, switch = on, t =     1522 ms, ax =  0.4999, ay = -0.9290, az =  9.8476, gx =  0.0110 rad/s, gy =  0.0076 rad/s, gz = -0.0045 rad/s, erpm_pitch =    0, erpm_roll = 2995, I_w_pitch =  0.1210 A, I_w_roll =  5.2019 A, theta_roll_comp = -79.8639 mrad 
msg =   77, time steps =   10, qsz =    2, switch = on, t =     1542 ms, ax =  0.6977, ay = -0.0024, az = 10.4577, gx =  0.0344 rad/s, gy =  0.0108 rad/s, gz =  0.0160 rad/s, erpm_pitch =    0, erpm_roll = 2611, I_w_pitch =  0.1498 A, I_w_roll =  0.8210 A, theta_roll_comp = -78.9608 mrad 
msg =   78, time steps =   10, qsz =    2, switch = on, t =     1562 ms, ax =  0.5358, ay = -0.8079, az =  9.9507, gx =  0.1084 rad/s, gy =  0.0004 rad/s, gz = -0.0060 rad/s, erpm_pitch =    0, erpm_roll = 2611, I_w_pitch =  0.1511 A, I_w_roll = -12.8442 A, theta_roll_comp = -77.0767 mrad 
msg =   79, time steps =   10, qsz =    2, switch = on, t =     1582 ms, ax =  0.3392, ay = -1.6758, az =  9.3621, gx =  0.0845 rad/s, gy = -0.0048 rad/s, gz = -0.0220 rad/s, erpm_pitch =    0, erpm_roll = 2222, I_w_pitch =  0.1208 A, I_w_roll = -8.7239 A, theta_roll_comp = -75.9994 mrad 
msg =   80, time steps =   10, qsz =    2, switch = on, t =     1602 ms, ax =  0.5238, ay = -0.9386, az =  9.8691, gx =  0.0152 rad/s, gy =  0.0079 rad/s, gz = -0.0015 rad/s, erpm_pitch =    0, erpm_roll = 2021, I_w_pitch =  0.1230 A, I_w_roll =  3.7405 A, theta_roll_comp = -76.0057 mrad 
msg =   81, time steps =   10, qsz =    2, switch = on, t =     1622 ms, ax =  0.7108, ay = -0.0743, az = 10.4314, gx =  0.0360 rad/s, gy =  0.0127 rad/s, gz =  0.0241 rad/s, erpm_pitch =    0, erpm_roll = 2021, I_w_pitch =  0.1604 A, I_w_roll = -0.1349 A, theta_roll_comp = -75.2477 mrad 
msg =   82, time steps =   10, qsz =    2, switch = on, t =     1642 ms, ax =  0.5526, ay = -0.8008, az =  9.9710, gx =  0.1096 rad/s, gy =  0.0023 rad/s, gz = -0.0080 rad/s, erpm_pitch =    0, erpm_roll = 1464, I_w_pitch =  0.1717 A, I_w_roll = -13.7315 A, theta_roll_comp = -73.3452 mrad 
msg =   83, time steps =   10, qsz =    2, switch = on, t =     1662 ms, ax =  0.3153, ay = -1.7106, az =  9.3837, gx =  0.0881 rad/s, gy = -0.0028 rad/s, gz = -0.0369 rad/s, erpm_pitch =    0, erpm_roll = 1464, I_w_pitch =  0.1479 A, I_w_roll = -10.0348 A, theta_roll_comp = -72.3116 mrad 
msg =   84, time steps =   10, qsz =    2, switch = on, t =     1682 ms, ax =  0.4675, ay = -0.9542, az =  9.8691, gx =  0.0233 rad/s, gy =  0.0064 rad/s, gz = -0.0041 rad/s, erpm_pitch =    0, erpm_roll = 1127, I_w_pitch =  0.1494 A, I_w_roll =  1.6031 A, theta_roll_comp = -72.2540 mrad 
msg =   85, time steps =   10, qsz =    2, switch = on, t =     1702 ms, ax =  0.6473, ay = -0.0791, az = 10.4110, gx =  0.0449 rad/s, gy =  0.0110 rad/s, gz =  0.0373 rad/s, erpm_pitch =    0, erpm_roll =  827, I_w_pitch =  0.1780 A, I_w_roll = -2.4416 A, theta_roll_comp = -71.3542 mrad 
msg =   86, time steps =   10, qsz =    2, switch = on, t =     1722 ms, ax =  0.5502, ay = -0.6677, az =  9.9603, gx =  0.1123 rad/s, gy =  0.0011 rad/s, gz = -0.0035 rad/s, erpm_pitch =    0, erpm_roll =  827, I_w_pitch =  0.1798 A, I_w_roll = -14.9594 A, theta_roll_comp = -69.1869 mrad 
